ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2022-03-22,'000729,Ñà¾©Æ¡¾Æ,7.22,7.3,7.17,7.25,7.24,-0.02,-0.2762,0.4415,11080071,80086125.83,20349854042.0,18119490095.7
2022-03-21,'000729,Ñà¾©Æ¡¾Æ,7.24,7.34,7.15,7.29,7.26,-0.02,-0.2755,0.7294,18303999,132593961.77,20406224828.8,18169682589.1
2022-03-18,'000729,Ñà¾©Æ¡¾Æ,7.26,7.35,6.91,6.92,6.99,0.27,3.8627,0.881,22111039,158342836.09,20462595615.7,18219875082.4
2022-03-17,'000729,Ñà¾©Æ¡¾Æ,6.99,7.1,6.95,7.01,6.92,0.07,1.0116,1.0257,25740034,180850557.58,19701589993.6,17542276422.3
2022-03-16,'000729,Ñà¾©Æ¡¾Æ,6.92,6.95,6.5,6.7,6.62,0.3,4.5317,1.045,26226421,177055064.22,19504292239.7,17366602695.6
2022-03-15,'000729,Ñà¾©Æ¡¾Æ,6.62,7.12,6.61,7.12,7.14,-0.52,-7.2829,1.1536,28949852,198250833.47,18658730437.4,16613715295.5
2022-03-14,'000729,Ñà¾©Æ¡¾Æ,7.14,7.43,7.13,7.4,7.53,-0.39,-5.1793,0.9205,23101497,167612673.55,20124370894.7,17918720122.4
2022-03-11,'000729,Ñà¾©Æ¡¾Æ,7.53,7.54,7.19,7.28,7.43,0.1,1.3459,0.77,19324784,143025611.62,21223601237.7,18897473742.5
2022-03-10,'000729,Ñà¾©Æ¡¾Æ,7.43,7.49,7.3,7.44,7.29,0.14,1.9204,0.8505,21344504,157944511.11,20941747303.6,18646511275.8
2022-03-09,'000729,Ñà¾©Æ¡¾Æ,7.29,7.63,6.96,7.57,7.55,-0.26,-3.4437,1.4691,36869604,269945481.1,20547151795.9,18295163822.4
2022-03-08,'000729,Ñà¾©Æ¡¾Æ,7.55,7.95,7.5,7.83,7.8,-0.25,-3.2051,1.352,33930831,261280309.01,21279972024.5,18947666235.8
2022-03-07,'000729,Ñà¾©Æ¡¾Æ,7.8,8.1,7.76,8.09,8.13,-0.33,-4.059,1.4286,35852507,281741619.02,21984606859.8,19575072402.6
2022-03-04,'000729,Ñà¾©Æ¡¾Æ,8.13,8.22,8.0,8.1,8.12,0.01,0.1232,1.1667,29278896,238092616.41,22914724842.3,20403248542.7
2022-03-03,'000729,Ñà¾©Æ¡¾Æ,8.12,8.27,8.11,8.21,8.28,-0.16,-1.9324,1.0491,26328641,215153561.55,22886539448.9,20378152296.0
2022-03-02,'000729,Ñà¾©Æ¡¾Æ,8.28,8.47,8.19,8.37,8.36,-0.08,-0.9569,2.1303,53463694,443993775.64,23337505743.5,20779692242.8
2022-03-01,'000729,Ñà¾©Æ¡¾Æ,8.36,8.36,7.63,7.65,7.6,0.76,10.0,2.7073,67944205,557304527.11,23562988890.8,20980462216.1
2022-02-28,'000729,Ñà¾©Æ¡¾Æ,7.6,7.64,7.43,7.54,7.54,0.06,0.7958,0.7259,18218327,137492666.91,21420898991.6,19073147469.2
2022-02-25,'000729,Ñà¾©Æ¡¾Æ,7.54,7.87,7.47,7.79,7.75,-0.21,-2.7097,1.0856,27244297,207856843.61,21251786631.1,18922569989.2
2022-02-24,'000729,Ñà¾©Æ¡¾Æ,7.75,8.08,7.67,8.03,8.08,-0.33,-4.0842,1.1288,28327886,222096605.35,21843679892.8,19449591169.2
2022-02-23,'000729,Ñà¾©Æ¡¾Æ,8.08,8.21,8.07,8.12,8.12,-0.04,-0.4926,0.523,13125305,106721889.1,22773797875.3,20277767309.4
2022-02-22,'000729,Ñà¾©Æ¡¾Æ,8.12,8.21,8.01,8.01,8.07,0.05,0.6196,1.0425,26162687,212473462.7,22886539448.9,20378152296.0
2022-02-21,'000729,Ñà¾©Æ¡¾Æ,8.07,8.1,7.9,7.95,7.98,0.09,1.1278,0.5531,13880499,111373555.07,22745612481.9,20252671062.7
2022-02-18,'000729,Ñà¾©Æ¡¾Æ,7.98,8.07,7.87,7.95,7.96,0.02,0.2513,0.4826,12110368,96453734.72,22491943941.2,20026804842.7
2022-02-17,'000729,Ñà¾©Æ¡¾Æ,7.96,8.08,7.83,7.87,7.87,0.09,1.1436,0.7766,19490671,155298985.52,22435573154.4,19976612349.3
2022-02-16,'000729,Ñà¾©Æ¡¾Æ,7.87,7.88,7.73,7.78,7.8,0.07,0.8974,0.6991,17544214,137023021.32,22181904613.7,19750746129.3
2022-02-15,'000729,Ñà¾©Æ¡¾Æ,7.8,7.92,7.67,7.77,7.77,0.03,0.3861,0.7837,19667088,152518005.81,21984606859.8,19575072402.6
2022-02-14,'000729,Ñà¾©Æ¡¾Æ,7.77,8.04,7.46,7.55,7.56,0.21,2.7778,1.682,42211802,330526023.77,21900050679.6,19499783662.6
2022-02-11,'000729,Ñà¾©Æ¡¾Æ,7.56,7.8,7.46,7.48,7.54,0.02,0.2653,0.9884,24805948,188871574.5,21308157418.0,18972762482.5
2022-02-10,'000729,Ñà¾©Æ¡¾Æ,7.54,7.63,7.47,7.58,7.57,-0.03,-0.3963,0.5044,12658302,95451972.08,21251786631.1,18922569989.2
2022-02-09,'000729,Ñà¾©Æ¡¾Æ,7.57,7.61,7.47,7.48,7.49,0.08,1.0681,0.616,15458569,116795421.6,21336342811.4,18997858729.2
2022-02-08,'000729,Ñà¾©Æ¡¾Æ,7.49,7.55,7.37,7.43,7.42,0.07,0.9434,0.729,18295268,136267873.78,21110859664.1,18797088755.8
2022-02-07,'000729,Ñà¾©Æ¡¾Æ,7.42,7.71,7.37,7.61,7.58,-0.16,-2.1108,1.0156,25488116,190846032.63,20913561910.2,18621415029.1
2022-01-28,'000729,Ñà¾©Æ¡¾Æ,7.58,7.74,7.5,7.66,7.57,0.01,0.1321,0.6016,15098640,115247216.94,21364528204.8,19022954975.9
2022-01-27,'000729,Ñà¾©Æ¡¾Æ,7.57,7.89,7.55,7.86,7.83,-0.26,-3.3206,0.7352,18451400,141434841.94,21336342811.4,18997858729.2
2022-01-26,'000729,Ñà¾©Æ¡¾Æ,7.83,7.95,7.63,7.87,7.87,-0.04,-0.5083,0.6774,17000825,132710686.64,22069163040.0,19650361142.6
2022-01-25,'000729,Ñà¾©Æ¡¾Æ,7.87,8.24,7.87,8.2,8.23,-0.36,-4.3742,0.7032,17647694,141244976.46,22181904613.7,19750746129.3
2022-01-24,'000729,Ñà¾©Æ¡¾Æ,8.23,8.42,8.18,8.3,8.35,-0.12,-1.4371,0.7218,18113647,150066485.47,23196578776.4,20654211009.4
2022-01-21,'000729,Ñà¾©Æ¡¾Æ,8.35,8.44,8.16,8.22,8.3,0.05,0.6024,0.7394,18554961,154458212.23,23534803497.3,20955365969.5
2022-01-20,'000729,Ñà¾©Æ¡¾Æ,8.3,8.39,8.02,8.13,8.07,0.23,2.8501,1.2452,31250509,258290571.06,23393876530.3,20829884736.1
2022-01-19,'000729,Ñà¾©Æ¡¾Æ,8.07,8.5,7.93,7.96,8.0,0.07,0.875,1.3405,33640337,274552242.8,22745612481.9,20252671062.7
2022-01-18,'000729,Ñà¾©Æ¡¾Æ,8.0,8.06,7.88,7.92,7.92,0.08,1.0101,0.799,20050832,160034456.65,22548314728.0,20076997336.0
2022-01-17,'000729,Ñà¾©Æ¡¾Æ,7.92,8.01,7.86,7.97,8.0,-0.08,-1.0,0.7343,18428706,146234489.62,22322831580.7,19876227362.6
2022-01-14,'000729,Ñà¾©Æ¡¾Æ,8.0,8.22,7.93,8.11,8.1,-0.1,-1.2346,0.9773,24526303,197648300.39,22548314728.0,20076997336.0
2022-01-13,'000729,Ñà¾©Æ¡¾Æ,8.1,8.4,8.09,8.29,8.34,-0.24,-2.8777,0.9428,23660140,194273018.08,22830168662.1,20327959802.7
2022-01-12,'000729,Ñà¾©Æ¡¾Æ,8.34,8.54,8.27,8.36,8.31,0.03,0.361,1.1052,27737400,231710832.0,23506618103.9,20930269722.8
2022-01-11,'000729,Ñà¾©Æ¡¾Æ,8.31,8.41,8.24,8.29,8.29,0.02,0.2413,0.7464,18731094,156040806.42,23422061923.7,20854980982.8
2022-01-10,'000729,Ñà¾©Æ¡¾Æ,8.29,8.51,8.25,8.47,8.44,-0.15,-1.7773,0.9052,22716227,189305824.96,23365691136.9,20804788489.4
2022-01-07,'000729,Ñà¾©Æ¡¾Æ,8.44,8.53,8.4,8.46,8.48,-0.04,-0.4717,0.725,18194508,153822559.52,23788472038.0,21181232189.5
2022-01-06,'000729,Ñà¾©Æ¡¾Æ,8.48,8.68,8.37,8.39,8.45,0.03,0.355,0.9334,23424741,199693890.15,23901213611.7,21281617176.2
2022-01-05,'000729,Ñà¾©Æ¡¾Æ,8.45,8.68,8.38,8.49,8.49,-0.04,-0.4711,1.2438,31215173,265281177.35,23816657431.5,21206328436.2
2022-01-04,'000729,Ñà¾©Æ¡¾Æ,8.49,8.51,8.25,8.4,8.47,0.02,0.2361,1.0226,25662977,214850073.23,23929399005.1,21306713422.8
2021-12-31,'000729,Ñà¾©Æ¡¾Æ,8.47,8.52,8.2,8.4,8.47,0.0,0.0,1.12,28108422,236374268.5,23873028218.3,21256520929.5
2021-12-30,'000729,Ñà¾©Æ¡¾Æ,8.47,8.64,8.41,8.61,8.52,-0.05,-0.5869,0.8947,22453624,190411859.73,23873028218.3,21256520929.5
2021-12-29,'000729,Ñà¾©Æ¡¾Æ,8.52,8.82,8.41,8.79,8.8,-0.28,-3.1818,1.4626,36706332,314447273.76,24013955185.3,21382002162.8
2021-12-28,'000729,Ñà¾©Æ¡¾Æ,8.8,8.87,8.54,8.59,8.56,0.24,2.8037,1.646,41307812,360438192.73,24803146200.8,22084697069.6
2021-12-27,'000729,Ñà¾©Æ¡¾Æ,8.56,8.63,8.31,8.5,8.55,0.01,0.117,1.3652,34261315,291917028.95,24126696759.0,21482387149.5
2021-12-24,'000729,Ñà¾©Æ¡¾Æ,8.55,8.76,8.4,8.5,8.5,0.05,0.5882,1.3428,33699047,287158471.87,24098511365.5,21457290902.8
2021-12-23,'000729,Ñà¾©Æ¡¾Æ,8.5,8.89,8.37,8.55,8.46,0.04,0.4728,2.2383,56172988,481908202.32,23957584398.5,21331809669.5
2021-12-22,'000729,Ñà¾©Æ¡¾Æ,8.46,8.65,8.15,8.16,8.05,0.41,5.0932,2.8051,70396944,595933289.42,23844842824.9,21231424682.8
2021-12-21,'000729,Ñà¾©Æ¡¾Æ,8.05,8.16,7.63,7.68,7.67,0.38,4.9544,2.0392,51177101,407573773.45,22689241695.0,20202478569.3
2021-12-20,'000729,Ñà¾©Æ¡¾Æ,7.67,7.92,7.56,7.62,7.63,0.04,0.5242,1.581,39678034,306598014.9,21618196745.5,19248821195.9
2021-12-17,'000729,Ñà¾©Æ¡¾Æ,7.63,7.77,7.43,7.44,7.49,0.14,1.8692,1.1434,28694056,218911989.05,21505455171.8,19148436209.2
2021-12-16,'000729,Ñà¾©Æ¡¾Æ,7.49,7.54,7.35,7.41,7.41,0.08,1.0796,0.7219,18117617,134994371.78,21110859664.1,18797088755.8
2021-12-15,'000729,Ñà¾©Æ¡¾Æ,7.41,7.55,7.36,7.5,7.5,-0.09,-1.2,0.7436,18661860,138451708.28,20885376516.8,18596318782.5
2021-12-14,'000729,Ñà¾©Æ¡¾Æ,7.5,7.57,7.42,7.56,7.56,-0.06,-0.7937,0.9941,24948818,186664054.6,21139045057.5,18822185002.5
2021-12-13,'000729,Ñà¾©Æ¡¾Æ,7.56,7.64,7.41,7.47,7.46,0.1,1.3405,1.1437,28701605,215787639.83,21308157418.0,18972762482.5
2021-12-10,'000729,Ñà¾©Æ¡¾Æ,7.46,7.49,7.25,7.38,7.3,0.16,2.1918,1.5391,38625650,284811318.91,21026303483.9,18721800015.8
2021-12-09,'000729,Ñà¾©Æ¡¾Æ,7.3,7.4,6.95,6.97,6.98,0.32,4.5845,2.0388,51166560,370641644.51,20575337189.3,18320260069.1
2021-12-08,'000729,Ñà¾©Æ¡¾Æ,6.98,6.98,6.78,6.83,6.81,0.17,2.4963,0.7667,19241237,132865898.15,19673404600.2,17517180175.7
2021-12-07,'000729,Ñà¾©Æ¡¾Æ,6.81,6.85,6.77,6.79,6.79,0.02,0.2946,0.3771,9463251,64446417.58,19194252912.2,17090543982.3
2021-12-06,'000729,Ñà¾©Æ¡¾Æ,6.79,6.9,6.78,6.85,6.84,-0.05,-0.731,0.4747,11913700,81453666.0,19137882125.4,17040351488.9
2021-12-03,'000729,Ñà¾©Æ¡¾Æ,6.84,6.87,6.78,6.79,6.78,0.06,0.885,0.415,10415656,71125914.22,19278809092.4,17165832722.3
2021-12-02,'000729,Ñà¾©Æ¡¾Æ,6.78,6.85,6.77,6.83,6.81,-0.03,-0.4405,0.3499,8780030,59655604.85,19109696732.0,17015255242.3
2021-12-01,'000729,Ñà¾©Æ¡¾Æ,6.81,6.84,6.74,6.79,6.8,0.01,0.1471,0.4476,11232910,76298396.2,19194252912.2,17090543982.3
2021-11-30,'000729,Ñà¾©Æ¡¾Æ,6.8,6.87,6.79,6.85,6.84,-0.04,-0.5848,0.6644,16673895,113681919.05,19166067518.8,17065447735.6
2021-11-29,'000729,Ñà¾©Æ¡¾Æ,6.84,6.95,6.83,6.89,6.95,-0.11,-1.5827,0.408,10239537,70306087.71,19278809092.4,17165832722.3
2021-11-26,'000729,Ñà¾©Æ¡¾Æ,6.95,7.03,6.89,6.95,6.95,0.0,0.0,0.6281,15763130,109799680.14,19588848420.0,17441891435.7
2021-11-25,'000729,Ñà¾©Æ¡¾Æ,6.95,6.95,6.83,6.88,6.89,0.06,0.8708,0.586,14706938,101482812.79,19588848420.0,17441891435.7
2021-11-24,'000729,Ñà¾©Æ¡¾Æ,6.89,7.07,6.79,6.82,6.83,0.06,0.8785,1.0723,26910905,186566843.03,19419736059.5,17291313955.6
2021-11-23,'000729,Ñà¾©Æ¡¾Æ,6.83,6.96,6.82,6.9,6.91,-0.08,-1.1577,0.4175,10478006,71944539.17,19250623699.0,17140736475.6
2021-11-22,'000729,Ñà¾©Æ¡¾Æ,6.91,7.0,6.9,6.98,6.99,-0.08,-1.1445,0.5001,12550204,87041486.94,19476106846.3,17341506449.0
2021-11-19,'000729,Ñà¾©Æ¡¾Æ,6.99,7.04,6.94,6.95,6.95,0.04,0.5755,0.5286,13265807,92786018.98,19701589993.6,17542276422.3
2021-11-18,'000729,Ñà¾©Æ¡¾Æ,6.95,7.0,6.89,6.93,6.93,0.02,0.2886,0.4802,12051869,83844974.46,19588848420.0,17441891435.7
2021-11-17,'000729,Ñà¾©Æ¡¾Æ,6.93,6.95,6.73,6.87,6.87,0.06,0.8734,0.5855,14694000,101188610.5,19532477633.1,17391698942.3
2021-11-16,'000729,Ñà¾©Æ¡¾Æ,6.87,6.97,6.85,6.89,6.9,-0.03,-0.4348,0.5401,13553562,93481962.3,19363365272.7,17241121462.3
2021-11-15,'000729,Ñà¾©Æ¡¾Æ,6.9,6.96,6.86,6.87,6.88,0.02,0.2907,0.4476,11231945,77518737.33,19447921452.9,17316410202.3
2021-11-12,'000729,Ñà¾©Æ¡¾Æ,6.88,6.96,6.84,6.92,6.89,-0.01,-0.1451,0.435,10916720,75233745.2,19391550666.1,17266217709.0
2021-11-11,'000729,Ñà¾©Æ¡¾Æ,6.89,7.04,6.84,6.99,7.04,-0.15,-2.1307,0.7162,17974047,124133981.53,19419736059.5,17291313955.6
2021-11-10,'000729,Ñà¾©Æ¡¾Æ,7.04,7.14,7.01,7.07,7.08,-0.04,-0.565,0.5519,13851446,97916525.42,19842516960.6,17667757655.7
2021-11-09,'000729,Ñà¾©Æ¡¾Æ,7.08,7.1,7.02,7.02,7.04,0.04,0.5682,0.4949,12421293,87853645.74,19955258534.3,17768142642.4
2021-11-08,'000729,Ñà¾©Æ¡¾Æ,7.04,7.12,6.96,7.0,7.01,0.03,0.428,0.5998,15052588,106126639.39,19842516960.6,17667757655.7
2021-11-05,'000729,Ñà¾©Æ¡¾Æ,7.01,7.13,6.99,6.99,7.03,-0.02,-0.2845,0.5441,13653986,96243106.86,19757960780.4,17592468915.7
2021-11-04,'000729,Ñà¾©Æ¡¾Æ,7.03,7.07,6.91,6.99,6.97,0.06,0.8608,0.8577,21524875,150785187.81,19814331567.2,17642661409.0
2021-11-03,'000729,Ñà¾©Æ¡¾Æ,6.97,7.08,6.92,6.97,6.98,-0.01,-0.1433,0.6894,17300968,120647720.68,19645219206.8,17492083929.0
2021-11-02,'000729,Ñà¾©Æ¡¾Æ,6.98,7.12,6.88,6.91,6.91,0.07,1.013,1.4598,36634372,255363126.96,19673404600.2,17517180175.7
2021-11-01,'000729,Ñà¾©Æ¡¾Æ,6.91,7.02,6.58,6.61,6.63,0.28,4.2232,2.1432,53785471,371951378.55,19476106846.3,17341506449.0
2021-10-29,'000729,Ñà¾©Æ¡¾Æ,6.63,6.65,6.33,6.35,6.35,0.28,4.4094,1.0859,27252249,179020836.44,18686915830.8,16638811542.2
2021-10-28,'000729,Ñà¾©Æ¡¾Æ,6.35,6.41,6.3,6.34,6.39,-0.04,-0.626,0.3821,9590189,60753653.85,17897724815.3,15936116635.5
2021-10-27,'000729,Ñà¾©Æ¡¾Æ,6.39,6.46,6.35,6.45,6.47,-0.08,-1.2365,0.4217,10583074,67629555.04,18010466389.0,16036501622.1
2021-10-26,'000729,Ñà¾©Æ¡¾Æ,6.47,6.66,6.36,6.37,6.36,0.11,1.7296,0.8511,21360460,139504488.88,18235949536.3,16237271595.5
2021-10-25,'000729,Ñà¾©Æ¡¾Æ,6.36,6.37,6.3,6.34,6.34,0.02,0.3155,0.2836,7118101,45201982.36,17925910208.8,15961212882.1
2021-10-22,'000729,Ñà¾©Æ¡¾Æ,6.34,6.4,6.33,6.35,6.37,-0.03,-0.471,0.3895,9774286,62122026.89,17869539421.9,15911020388.8
2021-10-21,'000729,Ñà¾©Æ¡¾Æ,6.37,6.48,6.36,6.45,6.46,-0.09,-1.3932,0.4565,11456743,73280478.59,17954095602.2,15986309128.8
2021-10-20,'000729,Ñà¾©Æ¡¾Æ,6.46,6.49,6.42,6.44,6.46,0.0,0.0,0.3329,8355110,53937060.56,18207764142.9,16212175348.8
2021-10-19,'000729,Ñà¾©Æ¡¾Æ,6.46,6.56,6.4,6.48,6.42,0.04,0.6231,0.6219,15608431,101120553.63,18207764142.9,16212175348.8
2021-10-18,'000729,Ñà¾©Æ¡¾Æ,6.42,6.65,6.4,6.64,6.68,-0.26,-3.8922,0.8376,21019414,136213746.66,18095022569.2,16111790362.1
2021-10-15,'000729,Ñà¾©Æ¡¾Æ,6.68,6.76,6.62,6.69,6.72,-0.04,-0.5952,0.4295,10778984,71892270.62,18827842797.9,16764292775.6
2021-10-14,'000729,Ñà¾©Æ¡¾Æ,6.72,6.79,6.7,6.76,6.77,-0.05,-0.7386,0.3967,9955013,67030899.44,18940584371.5,16864677762.2
2021-10-13,'000729,Ñà¾©Æ¡¾Æ,6.77,6.8,6.71,6.74,6.72,0.05,0.744,0.5465,13715478,92764380.43,19081511338.6,16990158995.6
2021-10-12,'000729,Ñà¾©Æ¡¾Æ,6.72,6.74,6.6,6.73,6.72,0.0,0.0,0.4854,12180814,81683974.9,18940584371.5,16864677762.2
2021-10-11,'000729,Ñà¾©Æ¡¾Æ,6.72,6.85,6.67,6.73,6.72,0.0,0.0,0.5977,15000961,101359403.19,18940584371.5,16864677762.2
2021-10-08,'000729,Ñà¾©Æ¡¾Æ,6.72,6.78,6.56,6.56,6.55,0.17,2.5954,0.9771,24520494,164588283.66,18940584371.5,16864677762.2
2021-09-30,'000729,Ñà¾©Æ¡¾Æ,6.55,6.6,6.51,6.55,6.55,0.0,0.0,0.452,11343809,74322601.38,18461432683.5,16438041568.9
2021-09-29,'000729,Ñà¾©Æ¡¾Æ,6.55,6.63,6.46,6.54,6.56,-0.01,-0.1524,0.6027,15124635,98901250.79,18461432683.5,16438041568.9
2021-09-28,'000729,Ñà¾©Æ¡¾Æ,6.56,6.75,6.5,6.75,6.84,-0.28,-4.0936,0.9088,22808641,149792478.8,18489618077.0,16463137815.5
2021-09-27,'000729,Ñà¾©Æ¡¾Æ,6.84,6.98,6.67,6.71,6.67,0.17,2.5487,1.2939,32471306,222279650.59,19278809092.4,17165832722.3
2021-09-24,'000729,Ñà¾©Æ¡¾Æ,6.67,6.8,6.65,6.74,6.75,-0.08,-1.1852,0.4971,12474623,83827893.04,18799657404.5,16739196528.9
2021-09-23,'000729,Ñà¾©Æ¡¾Æ,6.75,6.77,6.61,6.62,6.63,0.12,1.81,0.4902,12302485,82690430.84,19025140551.8,16939966502.2
2021-09-22,'000729,Ñà¾©Æ¡¾Æ,6.63,6.64,6.51,6.55,6.61,0.02,0.3026,0.3707,9304163,61478705.97,18686915830.8,16638811542.2
2021-09-17,'000729,Ñà¾©Æ¡¾Æ,6.61,6.63,6.39,6.54,6.54,0.07,1.0703,0.6746,16929876,110214726.43,18630545044.0,16588619048.9
2021-09-16,'000729,Ñà¾©Æ¡¾Æ,6.54,6.74,6.54,6.68,6.68,-0.14,-2.0958,0.6545,16425413,109061116.2,18433247290.1,16412945322.2
2021-09-15,'000729,Ñà¾©Æ¡¾Æ,6.68,6.71,6.61,6.66,6.69,-0.01,-0.1495,0.4818,12091033,80572309.48,18827842797.9,16764292775.6
2021-09-14,'000729,Ñà¾©Æ¡¾Æ,6.69,6.93,6.68,6.89,6.89,-0.2,-2.9028,0.6687,16782647,113980314.74,18856028191.3,16789389022.2
2021-09-13,'000729,Ñà¾©Æ¡¾Æ,6.89,6.97,6.86,6.96,6.96,-0.07,-1.0057,0.553,13877060,95646583.3,19419736059.5,17291313955.6
2021-09-10,'000729,Ñà¾©Æ¡¾Æ,6.96,6.99,6.82,6.84,6.84,0.12,1.7544,0.7989,20049508,138753091.62,19617033813.4,17466987682.3
2021-09-09,'000729,Ñà¾©Æ¡¾Æ,6.84,6.87,6.78,6.8,6.82,0.02,0.2933,0.421,10566424,72183330.26,19278809092.4,17165832722.3
2021-09-08,'000729,Ñà¾©Æ¡¾Æ,6.82,6.82,6.76,6.8,6.78,0.04,0.59,0.5349,13422855,91168902.6,19222438305.6,17115640228.9
2021-09-07,'000729,Ñà¾©Æ¡¾Æ,6.78,6.86,6.72,6.74,6.76,0.02,0.2959,0.4631,11621702,78965376.39,19109696732.0,17015255242.3
2021-09-06,'000729,Ñà¾©Æ¡¾Æ,6.76,6.8,6.68,6.71,6.69,0.07,1.0463,0.5854,14691580,99257624.09,19053325945.2,16965062748.9
2021-09-03,'000729,Ñà¾©Æ¡¾Æ,6.69,6.74,6.67,6.71,6.68,0.01,0.1497,0.4629,11617529,77875413.15,18856028191.3,16789389022.2
2021-09-02,'000729,Ñà¾©Æ¡¾Æ,6.68,6.73,6.65,6.68,6.71,-0.03,-0.4471,0.4906,12313445,82248545.21,18827842797.9,16764292775.6
2021-09-01,'000729,Ñà¾©Æ¡¾Æ,6.71,6.79,6.62,6.66,6.67,0.04,0.5997,0.6368,15980505,107434199.32,18912398978.1,16839581515.6
2021-08-31,'000729,Ñà¾©Æ¡¾Æ,6.67,6.75,6.63,6.66,6.66,0.01,0.1502,0.5821,14609318,97685009.22,18799657404.5,16739196528.9
2021-08-30,'000729,Ñà¾©Æ¡¾Æ,6.66,6.68,6.46,6.58,6.58,0.08,1.2158,0.7446,18687898,122852270.06,18771472011.1,16714100282.2
2021-08-27,'000729,Ñà¾©Æ¡¾Æ,6.58,6.67,6.57,6.62,6.6,-0.02,-0.303,0.5959,14956064,98855518.06,18545988863.8,16513330308.9
2021-08-26,'000729,Ñà¾©Æ¡¾Æ,6.6,6.72,6.4,6.43,6.46,0.14,2.1672,1.3439,33726703,222358708.42,18602359650.6,16563522802.2
2021-08-25,'000729,Ñà¾©Æ¡¾Æ,6.46,6.57,6.3,6.3,6.34,0.12,1.8927,1.4515,36427596,234928636.18,18207764142.9,16212175348.8
2021-08-24,'000729,Ñà¾©Æ¡¾Æ,6.34,6.37,6.24,6.29,6.3,0.04,0.6349,0.7314,18356542,116127466.65,17869539421.9,15911020388.8
2021-08-23,'000729,Ñà¾©Æ¡¾Æ,6.3,6.35,6.26,6.3,6.3,0.0,0.0,0.5682,14258618,89936777.43,17756797848.3,15810635402.1
2021-08-20,'000729,Ñà¾©Æ¡¾Æ,6.3,6.33,6.23,6.3,6.34,-0.04,-0.6309,0.5179,12998483,81499389.6,17756797848.3,15810635402.1
2021-08-19,'000729,Ñà¾©Æ¡¾Æ,6.34,6.43,6.31,6.4,6.46,-0.12,-1.8576,0.6658,16708395,106060322.57,17869539421.9,15911020388.8
2021-08-18,'000729,Ñà¾©Æ¡¾Æ,6.46,6.48,6.26,6.29,6.31,0.15,2.3772,1.0338,25945452,166211901.19,18207764142.9,16212175348.8
2021-08-17,'000729,Ñà¾©Æ¡¾Æ,6.31,6.41,6.31,6.38,6.38,-0.07,-1.0972,0.6787,17032343,108300402.97,17784983241.7,15835731648.8
2021-08-16,'000729,Ñà¾©Æ¡¾Æ,6.38,6.4,6.29,6.31,6.32,0.06,0.9494,0.5862,14711533,93712074.38,17982280995.6,16011405375.5
2021-08-13,'000729,Ñà¾©Æ¡¾Æ,6.32,6.39,6.26,6.33,6.35,-0.03,-0.4724,0.5303,13308415,84123348.14,17813168635.1,15860827895.4
2021-08-12,'000729,Ñà¾©Æ¡¾Æ,6.35,6.43,6.33,6.34,6.36,-0.01,-0.1572,0.4778,11990133,76351439.37,17897724815.3,15936116635.5
2021-08-11,'000729,Ñà¾©Æ¡¾Æ,6.36,6.46,6.35,6.44,6.44,-0.08,-1.2422,0.6361,15963592,101923633.72,17925910208.8,15961212882.1
2021-08-10,'000729,Ñà¾©Æ¡¾Æ,6.44,6.46,6.29,6.32,6.31,0.13,2.0602,0.8919,22383241,142899017.39,18151393356.0,16161982855.5
2021-08-09,'000729,Ñà¾©Æ¡¾Æ,6.31,6.33,6.19,6.19,6.18,0.13,2.1036,0.6425,16124912,101362388.54,17784983241.7,15835731648.8
2021-08-06,'000729,Ñà¾©Æ¡¾Æ,6.18,6.28,6.17,6.26,6.25,-0.07,-1.12,0.4553,11426734,70812351.27,17418573127.4,15509480442.1
2021-08-05,'000729,Ñà¾©Æ¡¾Æ,6.25,6.37,6.22,6.3,6.33,-0.08,-1.2638,0.4328,10861014,68229837.95,17615870881.2,15685154168.8
2021-08-04,'000729,Ñà¾©Æ¡¾Æ,6.33,6.38,6.29,6.37,6.36,-0.03,-0.4717,0.479,12022020,75909335.32,17841354028.5,15885924142.1
2021-08-03,'000729,Ñà¾©Æ¡¾Æ,6.36,6.42,6.29,6.38,6.38,-0.02,-0.3135,0.52,13049498,82961630.21,17925910208.8,15961212882.1
2021-08-02,'000729,Ñà¾©Æ¡¾Æ,6.38,6.39,6.15,6.21,6.25,0.13,2.08,0.6667,16731316,105494815.77,17982280995.6,16011405375.5
2021-07-30,'000729,Ñà¾©Æ¡¾Æ,6.25,6.31,6.17,6.3,6.34,-0.09,-1.4196,0.5234,13135967,81783653.08,17615870881.2,15685154168.8
2021-07-29,'000729,Ñà¾©Æ¡¾Æ,6.34,6.49,6.3,6.43,6.37,-0.03,-0.471,0.4665,11706803,74441647.0,17869539421.9,15911020388.8
2021-07-28,'000729,Ñà¾©Æ¡¾Æ,6.37,6.43,6.29,6.39,6.43,-0.06,-0.9331,0.6771,16991663,107849337.06,17954095602.2,15986309128.8
