»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2021-07-27,'002461,÷ÈΩ≠∆°æ∆,9.92,10.27,9.85,10.05,10.13,-0.21,-2.0731,0.3349,7411351,74261553.28,21956218521.6,21956218521.6
2021-07-26,'002461,÷ÈΩ≠∆°æ∆,10.13,10.56,9.9,10.56,10.6,-0.47,-4.434,0.5749,12723744,129666780.28,22421017502.4,22421017502.4
2021-07-23,'002461,÷ÈΩ≠∆°æ∆,10.6,10.83,10.52,10.8,10.91,-0.31,-2.8414,0.4085,9040977,96015892.69,23461281888.0,23461281888.0
2021-07-22,'002461,÷ÈΩ≠∆°æ∆,10.91,11.15,10.82,11.14,11.13,-0.22,-1.9766,0.4074,9016842,98554262.28,24147413716.8,24147413716.8
2021-07-21,'002461,÷ÈΩ≠∆°æ∆,11.13,11.27,11.0,11.19,11.19,-0.06,-0.5362,0.516,11421508,126883348.18,24634345982.4,24634345982.4
2021-07-20,'002461,÷ÈΩ≠∆°æ∆,11.19,11.21,10.75,10.87,10.89,0.3,2.7548,0.6861,15185593,168296211.5,24767145691.2,24767145691.2
2021-07-19,'002461,÷ÈΩ≠∆°æ∆,10.89,10.97,10.72,10.8,10.84,0.05,0.4613,0.3595,7957533,86321896.89,24103147147.2,24103147147.2
2021-07-16,'002461,÷ÈΩ≠∆°æ∆,10.84,10.94,10.73,10.75,10.98,-0.14,-1.275,0.4742,10495675,113499054.9,23992480723.2,23992480723.2
2021-07-15,'002461,÷ÈΩ≠∆°æ∆,10.98,11.08,10.34,10.43,10.34,0.64,6.1896,1.0323,22847592,246883528.62,24302346710.4,24302346710.4
2021-07-14,'002461,÷ÈΩ≠∆°æ∆,10.34,10.44,10.29,10.4,10.43,-0.09,-0.8629,0.2585,5721151,59244366.87,22885816483.2,22885816483.2
2021-07-13,'002461,÷ÈΩ≠∆°æ∆,10.43,10.48,10.23,10.26,10.26,0.17,1.6569,0.3705,8200990,85253709.36,23085016046.4,23085016046.4
2021-07-12,'002461,÷ÈΩ≠∆°æ∆,10.26,10.43,10.25,10.28,10.27,-0.01,-0.0974,0.3511,7770802,80007886.03,22708750204.8,22708750204.8
2021-07-09,'002461,÷ÈΩ≠∆°æ∆,10.27,10.48,10.14,10.47,10.45,-0.18,-1.7225,0.2864,6339082,65023090.75,22730883489.6,22730883489.6
2021-07-08,'002461,÷ÈΩ≠∆°æ∆,10.45,10.69,10.42,10.66,10.71,-0.26,-2.4276,0.289,6395809,67226068.34,23129282616.0,23129282616.0
2021-07-07,'002461,÷ÈΩ≠∆°æ∆,10.71,10.76,10.56,10.63,10.67,0.04,0.3749,0.2743,6070394,65053093.12,23704748020.8,23704748020.8
2021-07-06,'002461,÷ÈΩ≠∆°æ∆,10.67,10.72,10.4,10.6,10.64,0.03,0.282,0.3186,7050800,74217362.5,23616214881.6,23616214881.6
2021-07-05,'002461,÷ÈΩ≠∆°æ∆,10.64,10.66,10.27,10.52,10.52,0.12,1.1407,0.418,9251555,96734936.33,23549815027.2,23549815027.2
2021-07-02,'002461,÷ÈΩ≠∆°æ∆,10.52,10.78,10.47,10.74,10.82,-0.3,-2.7726,0.4292,9499343,100614703.54,23284215609.6,23284215609.6
2021-07-01,'002461,÷ÈΩ≠∆°æ∆,10.82,11.04,10.8,10.95,10.94,-0.12,-1.0969,0.3082,6821070,74207655.1,23948214153.6,23948214153.6
2021-06-30,'002461,÷ÈΩ≠∆°æ∆,10.94,11.11,10.9,10.91,10.98,-0.04,-0.3643,0.3107,6877158,75399145.57,24213813571.2,24213813571.2
2021-06-29,'002461,÷ÈΩ≠∆°æ∆,10.98,11.17,10.97,11.09,11.12,-0.14,-1.259,0.3617,8004724,88664750.1,24302346710.4,24302346710.4
2021-06-28,'002461,÷ÈΩ≠∆°æ∆,11.12,11.25,11.05,11.1,11.13,-0.01,-0.0898,0.3756,8313432,92680435.79,24612212697.6,24612212697.6
2021-06-25,'002461,÷ÈΩ≠∆°æ∆,11.13,11.33,10.93,11.01,11.06,0.07,0.6329,0.4804,10632310,118293192.93,24634345982.4,24634345982.4
2021-06-24,'002461,÷ÈΩ≠∆°æ∆,11.06,11.17,10.95,11.17,11.09,-0.03,-0.2705,0.3551,7860057,87055202.46,24479412988.8,24479412988.8
2021-06-23,'002461,÷ÈΩ≠∆°æ∆,11.09,11.18,11.01,11.05,11.18,-0.09,-0.805,0.3517,7783846,86118976.94,24545812843.2,24545812843.2
2021-06-22,'002461,÷ÈΩ≠∆°æ∆,11.18,11.3,11.11,11.24,11.39,-0.21,-1.8437,0.3962,8770033,98011286.22,24745012406.4,24745012406.4
2021-06-21,'002461,÷ÈΩ≠∆°æ∆,11.39,11.43,10.9,11.2,11.33,0.06,0.5296,0.8684,19221412,212992875.16,25209811387.2,25209811387.2
2021-06-18,'002461,÷ÈΩ≠∆°æ∆,11.33,11.49,11.23,11.4,11.5,-0.17,-1.4783,0.4618,10221691,116027324.17,25077011678.4,25077011678.4
2021-06-17,'002461,÷ÈΩ≠∆°æ∆,11.5,11.54,10.88,10.98,11.05,0.45,4.0724,0.7974,17648864,200839086.41,25453277520.0,25453277520.0
2021-06-16,'002461,÷ÈΩ≠∆°æ∆,11.05,11.47,10.75,11.47,11.42,-0.37,-3.2399,0.7617,16858328,185157093.18,24457279704.0,24457279704.0
2021-06-15,'002461,÷ÈΩ≠∆°æ∆,11.42,11.58,11.3,11.38,11.36,0.06,0.5282,0.5827,12897444,147587769.75,25276211241.6,25276211241.6
2021-06-11,'002461,÷ÈΩ≠∆°æ∆,11.47,11.56,11.31,11.44,11.44,0.03,0.2622,0.5905,13069202,149564055.52,25386877665.6,25386877665.6
2021-06-10,'002461,÷ÈΩ≠∆°æ∆,11.44,11.82,11.33,11.68,11.8,-0.36,-3.0508,1.1822,26165465,300882081.35,25320477811.2,25320477811.2
2021-06-09,'002461,÷ÈΩ≠∆°æ∆,11.8,12.28,11.59,12.14,12.25,-0.45,-3.6735,1.1454,25350927,300851739.13,26117276064.0,26117276064.0
2021-06-08,'002461,÷ÈΩ≠∆°æ∆,12.25,13.16,12.2,13.1,13.1,-0.85,-6.4885,2.0889,46235047,584920850.27,27113273880.0,27113273880.0
2021-06-07,'002461,÷ÈΩ≠∆°æ∆,13.1,13.16,12.14,12.35,12.18,0.92,7.5534,2.3234,51425308,656717763.05,28994603088.0,28994603088.0
2021-06-04,'002461,÷ÈΩ≠∆°æ∆,12.18,12.2,11.8,11.82,11.92,0.26,2.1812,1.0264,22718250,274215250.64,26958340886.4,26958340886.4
2021-06-03,'002461,÷ÈΩ≠∆°æ∆,11.92,12.25,11.65,11.81,11.91,0.01,0.084,1.146,25364116,303711209.15,26382875481.6,26382875481.6
2021-06-02,'002461,÷ÈΩ≠∆°æ∆,11.91,12.32,11.78,11.89,11.92,-0.01,-0.0839,1.1477,25402503,305449980.15,26360742196.8,26360742196.8
2021-06-01,'002461,÷ÈΩ≠∆°æ∆,11.92,12.02,11.73,12.01,12.01,-0.09,-0.7494,0.7037,15575665,184861892.06,26382875481.6,26382875481.6
2021-05-31,'002461,÷ÈΩ≠∆°æ∆,12.01,12.09,11.43,11.86,11.94,0.07,0.5863,1.1937,26419935,311497102.7,26582075044.8,26582075044.8
2021-05-28,'002461,÷ÈΩ≠∆°æ∆,11.94,12.05,11.74,11.94,11.9,0.04,0.3361,0.7991,17686437,210254246.92,26427142051.2,26427142051.2
2021-05-27,'002461,÷ÈΩ≠∆°æ∆,11.9,12.03,11.67,12.03,12.04,-0.14,-1.1628,0.9097,20134400,238956618.03,26338608912.0,26338608912.0
2021-05-26,'002461,÷ÈΩ≠∆°æ∆,12.04,12.38,11.93,12.3,12.33,-0.29,-2.352,0.9402,20810255,251560473.37,26648474899.2,26648474899.2
2021-05-25,'002461,÷ÈΩ≠∆°æ∆,12.33,12.41,12.15,12.36,12.47,-0.14,-1.1227,0.8706,19270009,236522193.76,27290340158.4,27290340158.4
2021-05-24,'002461,÷ÈΩ≠∆°æ∆,12.47,12.62,12.22,12.3,12.28,0.19,1.5472,1.1316,25045351,310758157.96,27600206145.6,27600206145.6
2021-05-21,'002461,÷ÈΩ≠∆°æ∆,12.28,12.46,11.75,11.9,11.93,0.35,2.9338,1.3016,28809109,352101511.48,27179673734.4,27179673734.4
2021-05-20,'002461,÷ÈΩ≠∆°æ∆,11.93,12.16,11.85,12.0,11.97,-0.04,-0.3342,0.7158,15843374,190051335.44,26405008766.4,26405008766.4
2021-05-19,'002461,÷ÈΩ≠∆°æ∆,11.97,12.2,11.91,12.2,12.33,-0.36,-2.9197,0.8562,18951158,227736725.12,26493541905.6,26493541905.6
2021-05-18,'002461,÷ÈΩ≠∆°æ∆,12.33,12.66,12.17,12.3,12.2,0.13,1.0656,1.1188,24763692,306848972.24,27290340158.4,27290340158.4
2021-05-17,'002461,÷ÈΩ≠∆°æ∆,12.2,12.55,11.91,12.06,12.24,-0.04,-0.3268,1.0854,24024031,292697263.22,27002607456.0,27002607456.0
2021-05-14,'002461,÷ÈΩ≠∆°æ∆,12.24,12.48,11.58,11.9,11.92,0.32,2.6846,1.6487,36491084,441398500.75,27091140595.2,27091140595.2
2021-05-13,'002461,÷ÈΩ≠∆°æ∆,11.92,12.18,11.1,11.17,11.1,0.82,7.3874,1.4266,31575650,368081502.0,26382875481.6,26382875481.6
2021-05-12,'002461,÷ÈΩ≠∆°æ∆,11.1,11.16,10.69,10.9,11.03,0.07,0.6346,0.5942,13150819,144576079.44,24567946128.0,24567946128.0
2021-05-11,'002461,÷ÈΩ≠∆°æ∆,11.03,11.33,10.76,10.91,11.0,0.03,0.2727,0.8935,19775015,218044351.0,24413013134.4,24413013134.4
2021-05-10,'002461,÷ÈΩ≠∆°æ∆,11.0,11.86,10.63,10.7,10.78,0.22,2.0408,1.0394,23005851,256715239.9,24346613280.0,24346613280.0
2021-05-07,'002461,÷ÈΩ≠∆°æ∆,10.78,10.94,10.46,10.72,10.71,0.07,0.6536,0.4095,9063594,97106715.77,23859681014.4,23859681014.4
2021-05-06,'002461,÷ÈΩ≠∆°æ∆,10.71,11.0,10.68,10.89,10.94,-0.23,-2.1024,0.3662,8105253,87633918.26,23704748020.8,23704748020.8
2021-04-30,'002461,÷ÈΩ≠∆°æ∆,10.94,11.25,10.91,11.08,11.15,-0.21,-1.8834,0.4019,8894529,97839004.96,24213813571.2,24213813571.2
2021-04-29,'002461,÷ÈΩ≠∆°æ∆,11.15,11.36,10.92,11.29,11.31,-0.16,-1.4147,0.6834,15124817,167905612.43,24678612552.0,24678612552.0
2021-04-28,'002461,÷ÈΩ≠∆°æ∆,11.31,11.36,11.04,11.14,11.14,0.17,1.526,0.6048,13386204,150598429.45,25032745108.8,25032745108.8
2021-04-27,'002461,÷ÈΩ≠∆°æ∆,11.14,11.41,11.07,11.18,11.21,-0.07,-0.6244,0.7767,17190529,193081533.01,24656479267.2,24656479267.2
2021-04-26,'002461,÷ÈΩ≠∆°æ∆,11.21,11.98,11.2,11.83,11.81,-0.6,-5.0804,1.3746,30423704,349240830.93,24811412260.8,24811412260.8
2021-04-23,'002461,÷ÈΩ≠∆°æ∆,11.81,12.6,11.53,11.55,11.45,0.36,3.1441,1.8147,40164407,490986285.0,26139409348.8,26139409348.8
2021-04-22,'002461,÷ÈΩ≠∆°æ∆,11.45,11.51,11.26,11.45,11.44,0.01,0.0874,0.4261,9430239,107518848.03,25342611096.0,25342611096.0
2021-04-21,'002461,÷ÈΩ≠∆°æ∆,11.44,11.65,11.29,11.35,11.42,0.02,0.1751,0.5745,12714612,145927050.11,25320477811.2,25320477811.2
2021-04-20,'002461,÷ÈΩ≠∆°æ∆,11.42,11.6,11.17,11.25,11.35,0.07,0.6167,0.6681,14787224,168876711.89,25276211241.6,25276211241.6
2021-04-19,'002461,÷ÈΩ≠∆°æ∆,11.35,11.54,11.28,11.4,11.4,-0.05,-0.4386,0.5213,11538282,131340104.96,25121278248.0,25121278248.0
2021-04-16,'002461,÷ÈΩ≠∆°æ∆,11.4,11.68,11.17,11.17,11.29,0.11,0.9743,0.6223,13774482,158275385.31,25231944672.0,25231944672.0
2021-04-15,'002461,÷ÈΩ≠∆°æ∆,11.29,11.32,10.87,11.05,11.04,0.25,2.2645,0.8631,19103261,213432394.73,24988478539.2,24988478539.2
2021-04-14,'002461,÷ÈΩ≠∆°æ∆,11.04,11.16,10.62,10.75,10.75,0.29,2.6977,0.6054,13399700,147137923.12,24435146419.2,24435146419.2
2021-04-13,'002461,÷ÈΩ≠∆°æ∆,10.75,11.1,10.56,10.6,10.64,0.11,1.0338,0.6374,14106674,152950313.18,23793281160.0,23793281160.0
2021-04-12,'002461,÷ÈΩ≠∆°æ∆,10.64,10.85,10.57,10.71,10.73,-0.09,-0.8388,0.4163,9214270,98334108.57,23549815027.2,23549815027.2
2021-04-09,'002461,÷ÈΩ≠∆°æ∆,10.73,10.92,10.68,10.91,10.87,-0.14,-1.2879,0.3501,7749764,83479948.83,23749014590.4,23749014590.4
2021-04-08,'002461,÷ÈΩ≠∆°æ∆,10.87,10.9,10.47,10.55,10.63,0.24,2.2578,0.5711,12639945,136077547.36,24058880577.6,24058880577.6
2021-04-07,'002461,÷ÈΩ≠∆°æ∆,10.63,10.75,10.42,10.56,10.65,-0.02,-0.1878,0.6049,13388776,141330024.52,23527681742.4,23527681742.4
2021-04-06,'002461,÷ÈΩ≠∆°æ∆,10.65,10.84,10.51,10.64,10.56,0.09,0.8523,0.6799,15047354,160817403.47,23571948312.0,23571948312.0
2021-04-02,'002461,÷ÈΩ≠∆°æ∆,10.56,10.59,10.38,10.41,10.44,0.12,1.1494,0.5866,12983348,136478574.41,23372748748.8,23372748748.8
2021-04-01,'002461,÷ÈΩ≠∆°æ∆,10.44,10.49,10.3,10.3,10.35,0.09,0.8696,0.5303,11736238,122233835.25,23107149331.2,23107149331.2
2021-03-31,'002461,÷ÈΩ≠∆°æ∆,10.35,10.5,10.0,10.08,10.21,0.14,1.3712,0.7347,16261462,167669014.18,22907949768.0,22907949768.0
2021-03-30,'002461,÷ÈΩ≠∆°æ∆,10.21,10.58,9.8,9.8,9.8,0.41,4.1837,1.1628,25735877,265452078.82,22598083780.8,22598083780.8
2021-03-29,'002461,÷ÈΩ≠∆°æ∆,9.8,9.83,9.58,9.6,9.58,0.22,2.2965,0.4805,10636117,103613201.74,21690619104.0,21690619104.0
2021-03-26,'002461,÷ÈΩ≠∆°æ∆,9.58,9.6,9.37,9.45,9.36,0.22,2.3504,0.3518,7785421,73974458.33,21203686838.4,21203686838.4
2021-03-25,'002461,÷ÈΩ≠∆°æ∆,9.36,9.6,9.33,9.59,9.65,-0.29,-3.0052,0.4533,10033221,94642049.52,20716754572.8,20716754572.8
2021-03-24,'002461,÷ÈΩ≠∆°æ∆,9.65,9.75,9.49,9.52,9.6,0.05,0.5208,0.3865,8554470,82459549.17,21358619832.0,21358619832.0
2021-03-23,'002461,÷ÈΩ≠∆°æ∆,9.6,9.7,9.53,9.65,9.62,-0.02,-0.2079,0.2595,5742763,55254365.8,21247953408.0,21247953408.0
2021-03-22,'002461,÷ÈΩ≠∆°æ∆,9.62,9.69,9.49,9.5,9.59,0.03,0.3128,0.2962,6556314,62855764.92,21292219977.6,21292219977.6
2021-03-19,'002461,÷ÈΩ≠∆°æ∆,9.59,9.67,9.48,9.6,9.72,-0.13,-1.3374,0.2991,6620324,63387144.88,21225820123.2,21225820123.2
2021-03-18,'002461,÷ÈΩ≠∆°æ∆,9.72,9.74,9.37,9.38,9.31,0.41,4.4039,0.683,15116482,145648754.72,21513552825.6,21513552825.6
2021-03-17,'002461,÷ÈΩ≠∆°æ∆,9.31,9.37,9.2,9.28,9.26,0.05,0.54,0.3831,8479578,78787477.26,20606088148.8,20606088148.8
2021-03-16,'002461,÷ÈΩ≠∆°æ∆,9.26,9.32,9.17,9.27,9.23,0.03,0.325,0.3368,7453600,68953160.12,20495421724.8,20495421724.8
2021-03-15,'002461,÷ÈΩ≠∆°æ∆,9.23,9.5,9.2,9.43,9.43,-0.2,-2.1209,0.3999,8850397,82530397.03,20429021870.4,20429021870.4
2021-03-12,'002461,÷ÈΩ≠∆°æ∆,9.43,9.71,9.23,9.71,9.69,-0.26,-2.6832,0.4686,10372465,97626692.11,20871687566.4,20871687566.4
2021-03-11,'002461,÷ÈΩ≠∆°æ∆,9.69,9.69,9.49,9.67,9.68,0.01,0.1033,0.454,10049055,96357403.36,21447152971.2,21447152971.2
2021-03-10,'002461,÷ÈΩ≠∆°æ∆,9.68,9.94,9.6,9.9,9.83,-0.15,-1.5259,0.3732,8260448,80202003.2,21425019686.4,21425019686.4
2021-03-09,'002461,÷ÈΩ≠∆°æ∆,9.83,10.0,9.55,9.88,9.91,-0.08,-0.8073,0.3488,7720675,75535037.58,21757018958.4,21757018958.4
2021-03-08,'002461,÷ÈΩ≠∆°æ∆,9.91,10.17,9.9,10.08,10.11,-0.2,-1.9782,0.3878,8582600,85932598.42,21934085236.8,21934085236.8
2021-03-05,'002461,÷ÈΩ≠∆°æ∆,10.11,10.25,9.95,10.02,10.07,0.04,0.3972,0.3027,6700077,67672295.47,22376750932.8,22376750932.8
2021-03-04,'002461,÷ÈΩ≠∆°æ∆,10.07,10.2,10.02,10.14,10.21,-0.14,-1.3712,0.2884,6383756,64465069.68,22288217793.6,22288217793.6
2021-03-03,'002461,÷ÈΩ≠∆°æ∆,10.21,10.29,10.01,10.11,10.21,0.0,0.0,0.3346,7405169,75275130.87,22598083780.8,22598083780.8
2021-03-02,'002461,÷ÈΩ≠∆°æ∆,10.21,10.6,10.15,10.34,10.39,-0.18,-1.7324,0.4286,9486759,98267997.2,22598083780.8,22598083780.8
2021-03-01,'002461,÷ÈΩ≠∆°æ∆,10.39,10.43,9.92,10.2,10.26,0.13,1.2671,0.64,14166296,144571470.98,22996482907.2,22996482907.2
2021-02-26,'002461,÷ÈΩ≠∆°æ∆,10.26,10.44,10.0,10.16,10.09,0.17,1.6848,0.6129,13565724,139346272.46,22708750204.8,22708750204.8
2021-02-25,'002461,÷ÈΩ≠∆°æ∆,10.09,10.37,9.86,10.28,10.21,-0.12,-1.1753,0.6507,14402773,145140771.13,22332484363.2,22332484363.2
2021-02-24,'002461,÷ÈΩ≠∆°æ∆,10.21,10.32,9.9,10.22,10.31,-0.1,-0.9699,0.5743,12711219,128573434.7,22598083780.8,22598083780.8
2021-02-23,'002461,÷ÈΩ≠∆°æ∆,10.31,10.64,10.2,10.43,10.56,-0.25,-2.3674,0.675,14939624,155060543.62,22819416628.8,22819416628.8
2021-02-22,'002461,÷ÈΩ≠∆°æ∆,10.56,10.9,10.43,10.7,10.8,-0.24,-2.2222,0.8794,19463768,208064874.5,23372748748.8,23372748748.8
2021-02-19,'002461,÷ÈΩ≠∆°æ∆,10.8,10.83,10.17,10.29,10.28,0.52,5.0584,1.2331,27293620,287731003.78,23903947584.0,23903947584.0
2021-02-18,'002461,÷ÈΩ≠∆°æ∆,10.28,10.52,10.04,10.35,10.2,0.08,0.7843,0.9154,20261576,208702641.42,22753016774.4,22753016774.4
2021-02-10,'002461,÷ÈΩ≠∆°æ∆,10.2,10.56,10.18,10.38,10.39,-0.19,-1.8287,0.8317,18408096,190243480.93,22575950496.0,22575950496.0
2021-02-09,'002461,÷ÈΩ≠∆°æ∆,10.39,10.45,9.38,9.46,9.5,0.89,9.3684,1.1589,25651364,260785868.46,22996482907.2,22996482907.2
2021-02-08,'002461,÷ÈΩ≠∆°æ∆,9.5,9.58,9.13,9.56,9.57,-0.07,-0.7315,0.5975,13224136,123552990.15,21026620560.0,21026620560.0
2021-02-05,'002461,÷ÈΩ≠∆°æ∆,9.57,9.83,9.27,9.46,9.46,0.11,1.1628,0.5596,12385400,118243006.01,21181553553.6,21181553553.6
2021-02-04,'002461,÷ÈΩ≠∆°æ∆,9.46,9.76,9.31,9.5,9.56,-0.1,-1.046,0.472,10446302,99246240.44,20938087420.8,20938087420.8
2021-02-03,'002461,÷ÈΩ≠∆°æ∆,9.56,10.02,9.53,10.0,10.05,-0.49,-4.8756,0.7159,15845609,153727331.68,21159420268.8,21159420268.8
2021-02-02,'002461,÷ÈΩ≠∆°æ∆,10.05,10.18,9.78,9.98,9.98,0.07,0.7014,0.5038,11151582,111328571.56,22243951224.0,22243951224.0
2021-02-01,'002461,÷ÈΩ≠∆°æ∆,9.98,10.35,9.78,10.08,10.12,-0.14,-1.3834,0.704,15581385,156454959.38,22089018230.4,22089018230.4
2021-01-29,'002461,÷ÈΩ≠∆°æ∆,10.12,10.58,10.06,10.19,10.03,0.09,0.8973,0.6396,14156770,144895039.7,22398884217.6,22398884217.6
2021-01-28,'002461,÷ÈΩ≠∆°æ∆,10.03,10.3,9.91,10.15,10.24,-0.21,-2.0508,0.5591,12373990,125540288.3,22199684654.4,22199684654.4
2021-01-27,'002461,÷ÈΩ≠∆°æ∆,10.24,10.42,9.94,10.37,10.42,-0.18,-1.7274,0.7875,17430509,176781865.87,22664483635.2,22664483635.2
2021-01-26,'002461,÷ÈΩ≠∆°æ∆,10.42,10.97,10.4,10.97,10.82,-0.4,-3.6969,0.9069,20073594,212427593.28,23062882761.6,23062882761.6
2021-01-25,'002461,÷ÈΩ≠∆°æ∆,10.82,11.15,10.7,10.98,10.82,0.0,0.0,0.7306,16170716,176458741.23,23948214153.6,23948214153.6
2021-01-22,'002461,÷ÈΩ≠∆°æ∆,10.82,11.05,10.55,10.58,10.63,0.19,1.7874,0.85,18812717,204448903.69,23948214153.6,23948214153.6
2021-01-21,'002461,÷ÈΩ≠∆°æ∆,10.63,10.76,10.35,10.5,10.52,0.11,1.0456,1.0111,22378519,236983533.32,23527681742.4,23527681742.4
2021-01-20,'002461,÷ÈΩ≠∆°æ∆,10.52,10.74,9.78,10.21,10.2,0.32,3.1373,1.4021,31032949,319389763.53,23284215609.6,23284215609.6
2021-01-19,'002461,÷ÈΩ≠∆°æ∆,10.2,10.57,9.61,9.61,9.62,0.58,6.0291,1.4575,32258549,329146291.77,22575950496.0,22575950496.0
2021-01-18,'002461,÷ÈΩ≠∆°æ∆,9.62,9.78,9.25,9.34,9.35,0.27,2.8877,0.6811,15074731,143801342.9,21292219977.6,21292219977.6
2021-01-15,'002461,÷ÈΩ≠∆°æ∆,9.35,9.56,8.79,8.85,8.85,0.5,5.6497,1.0374,22961128,211423279.76,20694621288.0,20694621288.0
2021-01-14,'002461,÷ÈΩ≠∆°æ∆,8.85,9.18,8.78,9.18,9.18,-0.33,-3.5948,0.6794,15037055,134057361.41,19587957048.0,19587957048.0
2021-01-13,'002461,÷ÈΩ≠∆°æ∆,9.18,9.68,9.11,9.53,9.56,-0.38,-3.9749,0.9207,20378680,189760543.69,20318355446.4,20318355446.4
2021-01-12,'002461,÷ÈΩ≠∆°æ∆,9.56,9.68,9.29,9.39,9.39,0.17,1.8104,0.6112,13528213,129125069.79,21159420268.8,21159420268.8
2021-01-11,'002461,÷ÈΩ≠∆°æ∆,9.39,9.94,9.23,9.94,10.05,-0.66,-6.5672,1.1876,26285642,249667299.91,20783154427.2,20783154427.2
2021-01-08,'002461,÷ÈΩ≠∆°æ∆,10.05,10.42,10.02,10.23,10.27,-0.22,-2.1422,0.8961,19834635,201014028.89,22243951224.0,22243951224.0
2021-01-07,'002461,÷ÈΩ≠∆°æ∆,10.27,10.62,10.15,10.58,10.68,-0.41,-3.839,1.2258,27131877,280436846.54,22730883489.6,22730883489.6
2021-01-06,'002461,÷ÈΩ≠∆°æ∆,10.68,11.17,10.5,11.04,11.05,-0.37,-3.3484,1.4792,32739857,350480209.19,23638348166.4,23638348166.4
2021-01-05,'002461,÷ÈΩ≠∆°æ∆,11.05,11.07,10.4,10.56,10.67,0.38,3.5614,2.2036,48772213,525686577.09,24457279704.0,24457279704.0
2021-01-04,'002461,÷ÈΩ≠∆°æ∆,10.67,10.92,10.48,10.64,10.69,-0.02,-0.1871,1.6443,36393424,389679698.23,23616214881.6,23616214881.6
2020-12-31,'002461,÷ÈΩ≠∆°æ∆,10.69,10.99,10.58,10.81,10.89,-0.2,-1.8365,1.3545,29980138,321842620.41,23660481451.2,23660481451.2
2020-12-30,'002461,÷ÈΩ≠∆°æ∆,10.89,11.12,10.57,10.69,10.69,0.2,1.8709,1.3501,29881898,327000585.81,24103147147.2,24103147147.2
2020-12-29,'002461,÷ÈΩ≠∆°æ∆,10.69,11.09,10.52,10.9,10.98,-0.29,-2.6412,1.155,25564834,273983414.52,23660481451.2,23660481451.2
2020-12-28,'002461,÷ÈΩ≠∆°æ∆,10.98,11.21,10.53,10.53,10.66,0.32,3.0019,1.5737,34831904,381358800.51,24302346710.4,24302346710.4
2020-12-25,'002461,÷ÈΩ≠∆°æ∆,10.66,10.92,10.29,10.5,10.84,-0.18,-1.6605,1.6243,35950798,379852156.88,23594081596.8,23594081596.8
2020-12-24,'002461,÷ÈΩ≠∆°æ∆,10.84,11.66,10.84,11.63,12.04,-1.2,-9.9668,2.1924,48523933,534258126.93,23992480723.2,23992480723.2
2020-12-23,'002461,÷ÈΩ≠∆°æ∆,12.04,13.0,11.5,11.72,11.97,0.07,0.5848,3.8651,85548195,1042444377.28,26648474899.2,26648474899.2
2020-12-22,'002461,÷ÈΩ≠∆°æ∆,11.97,12.17,10.85,11.03,11.06,0.91,8.2278,3.5327,78190267,923370804.99,26493541905.6,26493541905.6
2020-12-21,'002461,÷ÈΩ≠∆°æ∆,11.06,11.29,10.5,10.5,10.63,0.43,4.0452,1.8549,41055035,453287339.28,24479412988.8,24479412988.8
2020-12-18,'002461,÷ÈΩ≠∆°æ∆,10.63,10.95,10.26,10.36,10.42,0.21,2.0154,1.4367,31798374,338862319.74,23527681742.4,23527681742.4
2020-12-17,'002461,÷ÈΩ≠∆°æ∆,10.42,10.68,10.24,10.55,10.6,-0.18,-1.6981,1.3966,30912048,323271426.25,23062882761.6,23062882761.6
2020-12-16,'002461,÷ÈΩ≠∆°æ∆,10.6,10.75,9.86,9.91,9.9,0.7,7.0707,2.0765,45960128,481102318.58,23461281888.0,23461281888.0
2020-12-15,'002461,÷ÈΩ≠∆°æ∆,9.9,10.04,9.78,10.0,10.02,-0.12,-1.1976,0.4689,10377309,102881803.37,21911951952.0,21911951952.0
2020-12-14,'002461,÷ÈΩ≠∆°æ∆,10.02,10.05,9.78,9.84,9.87,0.15,1.5198,0.6136,13581919,134537504.72,22177551369.6,22177551369.6
2020-12-11,'002461,÷ÈΩ≠∆°æ∆,9.87,10.15,9.7,9.96,9.98,-0.11,-1.1022,0.7033,15565474,154457160.9,21845552097.6,21845552097.6
2020-12-10,'002461,÷ÈΩ≠∆°æ∆,9.98,10.2,9.82,9.88,9.98,0.0,0.0,0.5586,12364055,124004055.34,22089018230.4,22089018230.4
2020-12-09,'002461,÷ÈΩ≠∆°æ∆,9.98,10.25,9.93,10.15,10.24,-0.26,-2.5391,0.6649,14716412,147664059.69,22089018230.4,22089018230.4
2020-12-08,'002461,÷ÈΩ≠∆°æ∆,10.24,10.35,9.77,9.91,9.96,0.28,2.8112,1.1463,25371740,256317189.32,22664483635.2,22664483635.2
2020-12-07,'002461,÷ÈΩ≠∆°æ∆,9.96,10.25,9.92,10.08,10.09,-0.13,-1.2884,0.6775,14996268,151045300.83,22044751660.8,22044751660.8
2020-12-04,'002461,÷ÈΩ≠∆°æ∆,10.09,10.15,9.68,9.76,9.76,0.33,3.3811,0.9432,20876553,209037252.48,22332484363.2,22332484363.2
