»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2022-03-18,'600132,÷ÿ«Ï∆°æ∆,118.98,121.34,115.96,115.96,117.9,1.08,0.916,0.6204,3002684,355921190.0,57582893138.0,57582893138.0
2022-03-17,'600132,÷ÿ«Ï∆°æ∆,117.9,121.7,116.0,116.72,116.72,1.18,1.011,0.8369,4050379,481612676.0,57060204244.2,57060204244.2
2022-03-16,'600132,÷ÿ«Ï∆°æ∆,116.72,117.76,109.88,113.87,112.93,3.79,3.3561,0.9955,4818114,549649816.0,56489118230.6,56489118230.6
2022-03-15,'600132,÷ÿ«Ï∆°æ∆,112.93,118.47,112.0,113.06,116.44,-3.51,-3.0144,0.9058,4384000,503464099.0,54654867390.1,54654867390.1
2022-03-14,'600132,÷ÿ«Ï∆°æ∆,116.44,119.0,112.0,119.0,123.11,-6.67,-5.4179,1.0056,4866763,568361961.0,56353606295.1,56353606295.1
2022-03-11,'600132,÷ÿ«Ï∆°æ∆,123.11,123.99,119.46,120.0,122.99,0.12,0.0976,0.6054,2930121,356262486.0,59581694185.8,59581694185.8
2022-03-10,'600132,÷ÿ«Ï∆°æ∆,122.99,124.65,119.36,121.0,117.12,5.87,5.012,0.8953,4333038,530539839.0,59523617642.0,59523617642.0
2022-03-09,'600132,÷ÿ«Ï∆°æ∆,117.12,120.1,112.47,117.97,118.5,-1.38,-1.1646,1.2551,6074083,710359227.0,56682706709.8,56682706709.8
2022-03-08,'600132,÷ÿ«Ï∆°æ∆,118.5,126.0,116.18,123.8,123.76,-5.26,-4.2502,1.2289,5947645,714479083.0,57350586963.0,57350586963.0
2022-03-07,'600132,÷ÿ«Ï∆°æ∆,123.76,132.99,122.5,132.66,133.77,-10.01,-7.483,0.9885,4783876,600357508.0,59896275464.5,59896275464.5
2022-03-04,'600132,÷ÿ«Ï∆°æ∆,133.77,137.15,132.69,134.0,135.88,-2.11,-1.5528,0.416,2013496,270937639.0,64740827156.5,64740827156.5
2022-03-03,'600132,÷ÿ«Ï∆°æ∆,135.88,137.46,131.68,136.7,136.64,-0.76,-0.5562,0.7411,3586859,485515188.0,65762006384.2,65762006384.2
2022-03-02,'600132,÷ÿ«Ï∆°æ∆,136.64,141.0,136.38,139.95,142.32,-5.68,-3.991,0.6694,3239662,446933223.0,66129824494.7,66129824494.7
2022-03-01,'600132,÷ÿ«Ï∆°æ∆,142.32,143.73,135.5,135.5,133.8,8.52,6.3677,1.2123,5867317,826393533.0,68878780899.4,68878780899.4
2022-02-28,'600132,÷ÿ«Ï∆°æ∆,133.8,135.39,131.5,135.39,135.61,-1.81,-1.3347,0.5303,2566565,340847507.0,64755346292.4,64755346292.4
2022-02-25,'600132,÷ÿ«Ï∆°æ∆,135.61,138.8,133.12,135.5,134.05,1.56,1.1637,0.8137,3938072,532952500.0,65631334160.8,65631334160.8
2022-02-24,'600132,÷ÿ«Ï∆°æ∆,134.05,138.95,132.18,138.88,139.38,-5.33,-3.8241,0.6377,3086492,417458542.0,64876339091.9,64876339091.9
2022-02-23,'600132,÷ÿ«Ï∆°æ∆,139.38,140.9,137.86,140.0,140.39,-1.01,-0.7194,0.4303,2082317,289858756.0,67455905577.2,67455905577.2
2022-02-22,'600132,÷ÿ«Ï∆°æ∆,140.39,141.98,137.06,140.38,140.83,-0.44,-0.3124,0.4421,2139406,299256947.0,67944716487.2,67944716487.2
2022-02-21,'600132,÷ÿ«Ï∆°æ∆,140.83,143.02,138.2,143.02,142.21,-1.38,-0.9704,0.4776,2311255,325131013.0,68157663814.3,68157663814.3
2022-02-18,'600132,÷ÿ«Ï∆°æ∆,142.21,142.97,139.9,141.0,142.02,0.19,0.1338,0.3433,1661369,235976915.0,68825544067.6,68825544067.6
2022-02-17,'600132,÷ÿ«Ï∆°æ∆,142.02,145.8,140.99,144.85,144.27,-2.25,-1.5596,0.3693,1787134,255136414.0,68733589540.0,68733589540.0
2022-02-16,'600132,÷ÿ«Ï∆°æ∆,144.27,145.49,141.4,142.41,142.0,2.27,1.5986,0.5197,2515373,362204288.0,69822524735.5,69822524735.5
2022-02-15,'600132,÷ÿ«Ï∆°æ∆,142.0,144.55,136.25,136.84,138.32,3.68,2.6605,0.6301,3049395,432084934.0,68723910116.0,68723910116.0
2022-02-14,'600132,÷ÿ«Ï∆°æ∆,138.32,141.15,132.78,133.84,133.5,4.82,3.6105,0.6219,3009610,416535517.0,66942896107.4,66942896107.4
2022-02-11,'600132,÷ÿ«Ï∆°æ∆,133.5,139.0,133.33,138.58,138.58,-5.08,-3.6658,0.7656,3705098,503188156.0,64610154933.0,64610154933.0
2022-02-10,'600132,÷ÿ«Ï∆°æ∆,138.58,141.5,135.91,138.17,137.53,1.05,0.7635,0.6778,3280406,453010287.0,67068728618.8,67068728618.8
2022-02-09,'600132,÷ÿ«Ï∆°æ∆,137.53,138.33,128.4,129.0,129.08,8.45,6.5463,0.8818,4267797,574872712.0,66560558860.9,66560558860.9
2022-02-08,'600132,÷ÿ«Ï∆°æ∆,129.08,134.9,126.05,134.04,132.07,-2.99,-2.264,0.7353,3558711,457747734.0,62471002237.8,62471002237.8
2022-02-07,'600132,÷ÿ«Ï∆°æ∆,132.07,143.77,129.19,138.6,133.4,-1.33,-0.997,1.047,5067369,683855057.0,63918076119.9,63918076119.9
2022-01-28,'600132,÷ÿ«Ï∆°æ∆,133.4,136.88,131.5,134.0,135.4,-2.0,-1.4771,0.4132,1999652,269712573.0,64561757813.2,64561757813.2
2022-01-27,'600132,÷ÿ«Ï∆°æ∆,135.4,142.36,134.92,140.0,138.4,-3.0,-2.1676,0.5711,2763984,382188873.0,65529700209.2,65529700209.2
2022-01-26,'600132,÷ÿ«Ï∆°æ∆,138.4,139.4,132.68,133.32,134.5,3.9,2.8996,0.5129,2482292,339898963.0,66981613803.2,66981613803.2
2022-01-25,'600132,÷ÿ«Ï∆°æ∆,134.5,138.3,133.4,137.09,137.37,-2.87,-2.0892,0.4664,2257099,305703620.0,65094126131.0,65094126131.0
2022-01-24,'600132,÷ÿ«Ï∆°æ∆,137.37,138.83,134.83,135.98,135.22,2.15,1.59,0.6032,2919248,400605288.0,66483123469.3,66483123469.3
2022-01-21,'600132,÷ÿ«Ï∆°æ∆,135.22,138.1,130.19,132.31,133.12,2.1,1.5775,0.9585,4638992,629631089.0,65442585393.6,65442585393.6
2022-01-20,'600132,÷ÿ«Ï∆°æ∆,133.12,133.66,126.54,127.49,127.5,5.62,4.4078,0.9888,4785658,628028889.0,64426245877.8,64426245877.8
2022-01-19,'600132,÷ÿ«Ï∆°æ∆,127.5,130.6,125.53,130.5,130.82,-3.32,-2.5378,0.6068,2936934,373920594.0,61706327745.0,61706327745.0
2022-01-18,'600132,÷ÿ«Ï∆°æ∆,130.82,134.37,126.1,128.5,128.45,2.37,1.8451,0.6156,2979467,390209689.0,63313112122.4,63313112122.4
2022-01-17,'600132,÷ÿ«Ï∆°æ∆,128.45,128.68,124.75,126.04,127.0,1.45,1.1417,0.5406,2616276,331968678.0,62166100383.1,62166100383.1
2022-01-14,'600132,÷ÿ«Ï∆°æ∆,127.0,129.44,126.62,128.43,129.1,-2.1,-1.6266,0.5343,2585963,330094422.0,61464342146.0,61464342146.0
2022-01-13,'600132,÷ÿ«Ï∆°æ∆,129.1,131.55,128.2,129.5,129.5,-0.4,-0.3089,0.732,3542578,460675792.0,62480681661.8,62480681661.8
2022-01-12,'600132,÷ÿ«Ï∆°æ∆,129.5,130.5,125.6,126.32,126.38,3.12,2.4687,0.7001,3388141,434459296.0,62674270141.0,62674270141.0
2022-01-11,'600132,÷ÿ«Ï∆°æ∆,126.38,131.59,125.82,131.48,131.0,-4.62,-3.5267,0.683,3305655,422797480.0,61164280003.2,61164280003.2
2022-01-10,'600132,÷ÿ«Ï∆°æ∆,131.0,131.2,126.15,130.1,131.5,-0.5,-0.3802,1.1571,5600201,725925898.0,63400226938.0,63400226938.0
2022-01-07,'600132,÷ÿ«Ï∆°æ∆,131.5,138.7,130.43,137.36,138.35,-6.85,-4.9512,1.3058,6319520,841447377.0,63642212537.0,63642212537.0
2022-01-06,'600132,÷ÿ«Ï∆°æ∆,138.35,142.89,137.6,142.51,140.48,-2.13,-1.5162,0.6706,3245524,451627069.0,66957415243.3,66957415243.3
2022-01-05,'600132,÷ÿ«Ï∆°æ∆,140.48,145.98,140.01,145.98,144.6,-4.12,-2.8492,0.7901,3823758,543687609.0,67988273895.0,67988273895.0
2022-01-04,'600132,÷ÿ«Ï∆°æ∆,144.6,150.7,143.97,150.7,151.32,-6.72,-4.4409,1.1186,5413797,789309316.0,69982235230.8,69982235230.8
2021-12-31,'600132,÷ÿ«Ï∆°æ∆,151.32,155.98,146.54,155.43,156.0,-4.68,-3.0,0.9802,4744120,711578832.0,73234521681.4,73234521681.4
2021-12-30,'600132,÷ÿ«Ï∆°æ∆,156.0,158.88,155.0,157.3,158.4,-2.4,-1.5152,0.452,2187501,342500578.0,75499506888.0,75499506888.0
2021-12-29,'600132,÷ÿ«Ï∆°æ∆,158.4,160.99,156.72,158.0,158.82,-0.42,-0.2645,0.6064,2934979,464224713.0,76661037763.2,76661037763.2
2021-12-28,'600132,÷ÿ«Ï∆°æ∆,158.82,161.0,152.37,153.11,153.11,5.71,3.7293,0.6254,3026798,478248112.0,76864305666.4,76864305666.4
2021-12-27,'600132,÷ÿ«Ï∆°æ∆,153.11,157.85,152.57,155.3,157.06,-3.95,-2.515,0.3542,1713999,264624033.0,74100830125.8,74100830125.8
2021-12-24,'600132,÷ÿ«Ï∆°æ∆,157.06,160.89,155.34,156.0,156.46,0.6,0.3835,0.3843,1860000,293250374.0,76012516357.9,76012516357.9
2021-12-23,'600132,÷ÿ«Ï∆°æ∆,156.46,158.9,153.21,158.0,157.72,-1.26,-0.7989,0.5188,2510830,391835351.0,75722133639.1,75722133639.1
2021-12-22,'600132,÷ÿ«Ï∆°æ∆,157.72,160.0,152.0,153.0,154.02,3.7,2.4023,0.4906,2374336,371371598.0,76331937348.6,76331937348.6
2021-12-21,'600132,÷ÿ«Ï∆°æ∆,154.02,154.15,150.0,153.73,150.37,3.65,2.4273,0.4179,2022443,308003629.0,74541243916.0,74541243916.0
2021-12-20,'600132,÷ÿ«Ï∆°æ∆,150.37,155.5,149.1,154.1,154.04,-3.67,-2.3825,0.4719,2283670,345313955.0,72774749043.3,72774749043.3
2021-12-17,'600132,÷ÿ«Ï∆°æ∆,154.04,157.26,153.0,156.8,156.8,-2.76,-1.7602,0.2487,1203814,186357404.0,74550923339.9,74550923339.9
2021-12-16,'600132,÷ÿ«Ï∆°æ∆,156.8,161.71,155.8,157.0,156.8,0.0,0.0,0.6055,2930267,462037744.0,75886683846.4,75886683846.4
2021-12-15,'600132,÷ÿ«Ï∆°æ∆,156.8,161.55,155.69,159.71,160.31,-3.51,-2.1895,0.4607,2229790,352026711.0,75886683846.4,75886683846.4
2021-12-14,'600132,÷ÿ«Ï∆°æ∆,160.31,162.48,157.6,157.77,159.25,1.06,0.6656,0.51,2468211,395780217.0,77585422751.4,77585422751.4
2021-12-13,'600132,÷ÿ«Ï∆°æ∆,159.25,164.9,159.01,162.79,162.88,-3.63,-2.2286,0.7375,3569392,575780958.0,77072413281.5,77072413281.5
2021-12-10,'600132,÷ÿ«Ï∆°æ∆,162.88,166.5,159.6,163.01,164.85,-1.97,-1.195,0.6197,2999139,486044094.0,78829228730.2,78829228730.2
2021-12-09,'600132,÷ÿ«Ï∆°æ∆,164.85,171.3,156.2,157.91,157.91,6.94,4.3949,1.2327,5966137,977039492.0,79782651990.3,79782651990.3
2021-12-08,'600132,÷ÿ«Ï∆°æ∆,157.91,159.22,152.37,155.0,154.39,3.52,2.2799,0.6216,3008540,471156558.0,76423891876.2,76423891876.2
2021-12-07,'600132,÷ÿ«Ï∆°æ∆,154.39,158.5,150.01,150.5,150.38,4.01,2.6666,0.8798,4258028,660598283.0,74720313259.2,74720313259.2
2021-12-06,'600132,÷ÿ«Ï∆°æ∆,150.38,153.0,147.2,150.55,150.5,-0.12,-0.0797,0.6232,3016156,454340087.0,72779588755.2,72779588755.2
2021-12-03,'600132,÷ÿ«Ï∆°æ∆,150.5,151.5,145.88,146.52,147.22,3.28,2.228,0.6148,2975494,444626881.0,72837665299.0,72837665299.0
2021-12-02,'600132,÷ÿ«Ï∆°æ∆,147.22,152.0,146.2,149.0,148.92,-1.7,-1.1416,0.6419,3106592,464374558.0,71250239769.6,71250239769.6
2021-12-01,'600132,÷ÿ«Ï∆°æ∆,148.92,151.38,143.43,146.5,144.59,4.33,2.9947,0.8169,3953379,584595614.0,72072990806.2,72072990806.2
2021-11-30,'600132,÷ÿ«Ï∆°æ∆,144.59,146.89,144.11,146.0,145.59,-1.0,-0.6869,0.5469,2646729,384651759.0,69977395518.8,69977395518.8
2021-11-29,'600132,÷ÿ«Ï∆°æ∆,145.59,150.5,144.51,147.92,149.55,-3.96,-2.6479,0.6705,3245230,474154434.0,70461366716.8,70461366716.8
2021-11-26,'600132,÷ÿ«Ï∆°æ∆,149.55,153.9,147.65,153.9,152.07,-2.52,-1.6571,0.4847,2345709,352263882.0,72377892660.9,72377892660.9
2021-11-25,'600132,÷ÿ«Ï∆°æ∆,152.07,155.61,149.0,155.0,152.97,-0.9,-0.5884,0.5721,2768735,419057982.0,73597500079.9,73597500079.9
2021-11-24,'600132,÷ÿ«Ï∆°æ∆,152.97,157.1,151.15,153.0,152.35,0.62,0.407,0.6671,3228630,495925100.0,74033074158.1,74033074158.1
2021-11-23,'600132,÷ÿ«Ï∆°æ∆,152.35,157.4,147.01,155.05,155.33,-2.98,-1.9185,1.3305,6439145,972444538.0,73733012015.3,73733012015.3
2021-11-22,'600132,÷ÿ«Ï∆°æ∆,155.33,163.49,151.58,161.57,164.0,-8.67,-5.2866,1.2332,5968326,932495802.0,75175246185.3,75175246185.3
2021-11-19,'600132,÷ÿ«Ï∆°æ∆,164.0,164.64,159.8,160.69,161.5,2.5,1.548,0.4024,1947722,317537858.0,79371276472.0,79371276472.0
2021-11-18,'600132,÷ÿ«Ï∆°æ∆,161.5,163.49,160.01,161.46,163.0,-1.5,-0.9202,0.3856,1866315,301742790.0,78161348477.0,78161348477.0
2021-11-17,'600132,÷ÿ«Ï∆°æ∆,163.0,164.09,159.11,163.1,163.1,-0.1,-0.0613,0.4084,1976529,320301226.0,78887305274.0,78887305274.0
2021-11-16,'600132,÷ÿ«Ï∆°æ∆,163.1,163.95,156.06,159.88,159.9,3.2,2.0013,0.5703,2760316,444910471.0,78935702393.8,78935702393.8
2021-11-15,'600132,÷ÿ«Ï∆°æ∆,159.9,163.79,154.0,155.0,154.89,5.01,3.2346,0.9044,4377013,697490910.0,77386994560.2,77386994560.2
2021-11-12,'600132,÷ÿ«Ï∆°æ∆,154.89,156.18,150.05,152.0,152.0,2.89,1.9013,0.6956,3366667,519261365.0,74962298858.2,74962298858.2
2021-11-11,'600132,÷ÿ«Ï∆°æ∆,152.0,153.82,148.85,151.48,152.0,0.0,0.0,0.5458,2641689,401145089.0,73563622096.0,73563622096.0
2021-11-10,'600132,÷ÿ«Ï∆°æ∆,152.0,155.05,150.3,154.58,154.19,-2.19,-1.4203,0.7074,3423408,521411822.0,73563622096.0,73563622096.0
2021-11-09,'600132,÷ÿ«Ï∆°æ∆,154.19,159.99,150.86,156.0,157.04,-2.85,-1.8148,0.7751,3751168,575167355.0,74623519019.6,74623519019.6
2021-11-08,'600132,÷ÿ«Ï∆°æ∆,157.04,160.98,155.44,158.4,159.21,-2.17,-1.363,0.3968,1920546,302706406.0,76002836933.9,76002836933.9
2021-11-05,'600132,÷ÿ«Ï∆°æ∆,159.21,164.01,159.0,162.84,162.44,-3.23,-1.9884,0.5683,2750486,441041555.0,77053054433.6,77053054433.6
2021-11-04,'600132,÷ÿ«Ï∆°æ∆,162.44,165.84,157.65,162.78,161.0,1.44,0.8944,1.0198,4935371,801886853.0,78616281403.1,78616281403.1
2021-11-03,'600132,÷ÿ«Ï∆°æ∆,161.0,167.69,160.11,163.35,162.61,-1.61,-0.9901,0.8675,4198499,683840613.0,77919362878.0,77919362878.0
2021-11-02,'600132,÷ÿ«Ï∆°æ∆,162.61,169.98,161.25,161.25,158.1,4.51,2.8526,1.8933,9163246,1512599091.0,78698556506.8,78698556506.8
2021-11-01,'600132,÷ÿ«Ï∆°æ∆,158.1,165.5,153.66,154.46,150.45,7.65,5.0847,2.5889,12529289,2024035723.0,76515846403.8,76515846403.8
2021-10-29,'600132,÷ÿ«Ï∆°æ∆,150.45,150.45,150.45,150.45,136.77,13.68,10.0022,0.3179,1538723,231500875.0,72813466739.1,72813466739.1
2021-10-28,'600132,÷ÿ«Ï∆°æ∆,136.77,138.9,133.2,138.45,135.8,0.97,0.7143,0.7951,3848192,523149123.0,66192740750.5,66192740750.5
2021-10-27,'600132,÷ÿ«Ï∆°æ∆,135.8,142.0,135.35,142.0,142.28,-6.48,-4.5544,0.6215,3007680,413653225.0,65723288688.4,65723288688.4
2021-10-26,'600132,÷ÿ«Ï∆°æ∆,142.28,147.48,136.28,138.0,135.87,6.41,4.7177,1.4584,7058280,1012661570.0,68859422051.4,68859422051.4
2021-10-25,'600132,÷ÿ«Ï∆°æ∆,135.87,136.25,126.5,128.0,128.38,7.49,5.8342,1.0191,4932055,655229650.0,65757166672.3,65757166672.3
2021-10-22,'600132,÷ÿ«Ï∆°æ∆,128.38,129.6,122.85,125.5,124.91,3.47,2.778,0.8312,4022851,510840208.0,62132222399.2,62132222399.2
2021-10-21,'600132,÷ÿ«Ï∆°æ∆,124.91,128.15,123.98,127.21,126.96,-2.05,-1.6147,0.5206,2519697,315562227.0,60452842342.2,60452842342.2
2021-10-20,'600132,÷ÿ«Ï∆°æ∆,126.96,131.29,125.28,129.98,129.17,-2.21,-1.7109,0.5244,2538038,322822956.0,61444983298.1,61444983298.1
2021-10-19,'600132,÷ÿ«Ï∆°æ∆,129.17,132.9,127.88,130.88,132.52,-3.35,-2.5279,0.6492,3142125,407107187.0,62514559645.7,62514559645.7
2021-10-18,'600132,÷ÿ«Ï∆°æ∆,132.52,137.92,131.39,137.83,137.83,-5.31,-3.8526,0.7646,3700393,493292569.0,64135863159.0,64135863159.0
2021-10-15,'600132,÷ÿ«Ï∆°æ∆,137.83,143.4,136.0,140.01,141.35,-3.52,-2.4903,0.6815,3298438,458017780.0,66705750220.3,66705750220.3
2021-10-14,'600132,÷ÿ«Ï∆°æ∆,141.35,145.0,136.07,137.98,137.5,3.85,2.8,0.7684,3718803,524167355.0,68409328837.3,68409328837.3
2021-10-13,'600132,÷ÿ«Ï∆°æ∆,137.5,139.69,131.95,134.6,133.67,3.83,2.8653,0.5648,2733575,372687199.0,66546039725.0,66546039725.0
